"","lat","lon"
"999",32.828829,-117.193487
"1000",32.772405,-117.177453
"1001",32.773938,-117.175357
"1002",32.80508,-117.17548
"1003",32.720207,-117.1732
"1004",32.751125,-117.172347
"1005",32.745352,-117.171434
"1006",32.747469,-117.171401
"1007",32.797772,-117.171774
"1008",32.784853,-117.171193
"1009",32.732602,-117.169889
"1010",32.788278,-117.16928
"1011",32.742256,-117.170488
"1012",32.781209,-117.169584
"1013",32.761693,-117.169435
"1014",32.79185,-117.16578
"1015",32.714541,-117.16372
"1016",32.719021,-117.16478
"1017",32.729436,-117.163984
"1018",32.743413,-117.163901
"1019",32.723705,-117.173266
"1020",32.720131,-117.162993
"1021",32.721055,-117.163038
"1022",32.725252,-117.16302
"1023",32.723209,-117.161201
"1024",32.725292,-117.161222
"1025",32.731531,-117.161258
"1026",32.738842,-117.161323
"1027",32.796825,-117.160863
"1028",32.773455,-117.158503
"1029",32.716926,-117.155677
"1030",32.715977,-117.155664
"1031",32.711767,-117.15564
"1032",32.793525,-117.154382
"1033",32.827016,-117.154306
"1034",32.803116,-117.151633
"1035",32.804426,-117.15027
"1036",32.702313,-117.14912
"1037",32.700215,-117.148419
"1038",32.74041,-117.147577
"1039",32.698705,-117.146393
"1040",32.752569,-117.1465
"1041",32.753834,-117.146633
"1042",32.759239,-117.146321
"1043",32.761146,-117.146331
"1044",32.748581,-117.146482
"1045",32.79394,-117.144631
"1046",32.69678,-117.143489
"1047",32.797567,-117.142881
"1048",32.695599,-117.14178
"1049",32.706489,-117.140278
"1050",32.716114,-117.140365
"1051",32.767685,-117.139481
"1052",32.757404,-117.138902
"1053",32.755559,-117.130248
"1054",32.748633,-117.130208
"1055",32.717108,-117.129659
"1056",32.725635,-117.130261
"1057",32.737535,-117.129359
"1058",32.819555,-117.126776
"1059",32.905552,-117.124255
"1060",32.909723,-117.124355
"1061",32.89727,-117.123456
"1062",32.899002,-117.123072
"1063",32.810771,-117.119691
"1064",32.902495,-117.111769
"1065",32.726524,-117.109453
"1066",32.728587,-117.109278
"1067",32.680256,-117.108732
"1068",32.678583,-117.108086
"1069",32.729837,-117.108123
"1070",32.724887,-117.108211
"1071",32.731672,-117.107894
"1072",32.732628,-117.106056
"1073",32.810463,-117.105592
"1074",32.696003,-117.102599
"1075",32.744173,-117.101026
"1076",32.749786,-117.10097
"1077",32.673096,-117.096837
"1078",32.821681,-117.097401
"1079",32.669781,-117.095541
"1080",32.72393,-117.093846
"1081",32.69829,-117.093812
"1082",32.71026,-117.093732
"1083",32.970065,-117.09531
"1084",32.659294,-117.091477
"1085",32.651124,-117.088342
"1086",33.006212,-117.090615
"1087",32.647238,-117.086797
"1088",32.645483,-117.086111
"1089",32.698005,-117.085186
"1090",32.712553,-117.085145
"1091",33.01584,-117.082479
"1092",32.641456,-117.080038
"1093",32.760004,-117.080878
"1094",32.728966,-117.080377
"1095",32.730946,-117.07983
"1096",32.73613,-117.079752
"1097",32.737873,-117.079726
"1098",32.723166,-117.078912
"1099",32.725556,-117.075845
"1100",32.712084,-117.073976
"1101",32.713858,-117.073778
"1102",32.700314,-117.073291
"1103",32.710333,-117.072796
"1104",32.620798,-117.072
"1105",33.024246,-117.074507
"1106",32.613854,-117.069253
"1107",32.610562,-117.067969
"1108",32.794656,-117.068778
"1109",32.607105,-117.066615
"1110",32.762122,-117.067031
"1111",32.603914,-117.065381
"1112",32.792585,-117.066959
"1113",32.757476,-117.066458
"1114",32.584009,-117.062061
"1115",32.58209,-117.061713
"1116",32.783682,-117.062048
"1117",32.578235,-117.058665
"1118",32.575811,-117.055783
"1119",32.57391,-117.054275
"1120",32.744661,-117.05493
"1121",32.723852,-117.045652
"1122",32.775659,-117.045072
"1123",32.736204,-117.042999
"1124",32.739005,-117.042979
"1125",32.741873,-117.042955
"1126",32.727695,-117.042929
"1127",32.707337,-117.032652
"1128",32.703489,-117.03096
"1129",32.699884,-117.029846
"1130",32.775551,-117.027535
"1131",32.731504,-117.027023
"1132",32.738687,-117.026527
"1133",32.720403,-117.026126
"1134",32.718706,-117.025941
"1135",32.712289,-117.024932
"1136",32.717022,-117.020523
"1137",32.793522,-117.018511
"1138",32.799977,-117.012986
"1139",32.801281,-117.01193
"1140",32.780282,-117.010148
"1141",32.707838,-117.007436
"1142",32.837254,-117.2784
"1143",32.828774,-117.277119
"1144",32.830515,-117.27669
"1145",32.819755,-117.273287
"1146",32.841285,-117.272843
"1147",32.81725,-117.27175
"1148",32.813619,-117.26943
"1149",32.810933,-117.266525
"1150",32.805665,-117.25834
"1151",32.797196,-117.25577
"1152",32.850235,-117.25609
"1153",32.793421,-117.254591
"1154",32.741444,-117.25316
"1155",32.778133,-117.252683
"1156",32.780178,-117.252625
"1157",32.782358,-117.252552
"1158",32.776076,-117.252393
"1159",32.861501,-117.253389
"1160",32.774023,-117.251693
"1161",32.867671,-117.252088
"1162",32.744018,-117.250945
"1163",32.86945,-117.251707
"1164",32.705772,-117.248973
"1165",32.745643,-117.249542
"1166",32.709476,-117.249113
"1167",32.698943,-117.24741
"1168",32.715552,-117.247452
"1169",32.717481,-117.246931
"1170",32.696769,-117.24642
"1171",32.718827,-117.246569
"1172",32.720128,-117.246216
"1173",32.74905,-117.246611
"1174",32.871272,-117.247628
"1175",32.722518,-117.245589
"1176",32.688565,-117.244988
"1177",32.75083,-117.24509
"1178",32.873984,-117.244955
"1179",32.874901,-117.243796
"1180",32.750949,-117.241842
"1181",32.799502,-117.240843
"1182",32.894078,-117.24126
"1183",32.795727,-117.239665
"1184",32.793774,-117.239135
"1185",32.712265,-117.237928
"1186",32.714079,-117.237262
"1187",32.716119,-117.236433
"1188",32.717852,-117.235926
"1189",32.774678,-117.2353
"1190",32.767415,-117.233696
"1191",32.720062,-117.233187
"1192",32.876955,-117.234787
"1193",32.87715,-117.234802
"1194",32.728933,-117.225322
"1195",32.864522,-117.2252
"1196",32.732079,-117.223003
"1197",32.881551,-117.219718
"1198",32.867239,-117.219378
"1199",32.738621,-117.217433
"1200",32.829613,-117.214712
"1201",32.869959,-117.214192
"1202",32.872645,-117.214513
"1203",32.866277,-117.213521
"1204",32.747059,-117.209635
"1205",32.780487,-117.207517
"1206",32.782146,-117.207226
"1207",32.82424,-117.206104
"1208",32.827232,-117.206261
"1209",32.857433,-117.205547
"1210",32.82173,-117.205114
"1211",32.85409,-117.204592
"1212",32.852462,-117.204067
"1213",32.817289,-117.201934
"1214",32.830444,-117.201829
"1215",32.809011,-117.201155
"1216",32.811234,-117.20114
"1217",32.81337,-117.201101
"1218",32.805476,-117.200859
"1219",32.802577,-117.198156
"1220",32.76492,-117.197465
"1221",32.800539,-117.196182
"1222",32.799636,-117.195319
"1223",32.767884,-117.194796
"1224",32.83404,-117.194927
"1225",32.832613,-117.194905
"1226",32.831638,-117.194921
"1227",32.744266,-117.193021
"1228",32.797021,-117.1933
"1229",32.826231,-117.190331
"1230",32.8249,-117.187514
"1231",32.822552,-117.183902
"1232",32.821064,-117.182936
"1233",32.818904,-117.181842
"1234",32.816927,-117.180819
"1235",32.813929,-117.17927
"1236",32.810451,-117.177632
"1237",32.776738,-117.173233
"1238",32.780366,-117.172874
"1239",32.724122,-117.171579
"1240",32.783132,-117.171982
"1241",32.749541,-117.171455
"1242",32.721434,-117.17121
"1243",32.767874,-117.171413
"1244",32.724907,-117.169806
"1245",32.737337,-117.169975
"1246",32.729619,-117.168983
"1247",32.740166,-117.169188
"1248",32.773718,-117.167537
"1249",32.78974,-117.167815
"1250",32.773471,-117.166393
"1251",32.753423,-117.16501
"1252",32.717625,-117.16482
"1253",32.739558,-117.164069
"1254",32.73114,-117.163995
"1255",32.737593,-117.164046
"1256",32.73322,-117.16402
"1257",32.741199,-117.16408
"1258",32.746777,-117.163933
"1259",32.727114,-117.16315
"1260",32.723839,-117.163012
"1261",32.794475,-117.163175
"1262",32.805082,-117.162344
"1263",32.746612,-117.161635
"1264",32.747758,-117.16165
"1265",32.743147,-117.161609
"1266",32.715145,-117.161156
"1267",32.721736,-117.161221
"1268",32.712362,-117.161102
"1269",32.719546,-117.161179
"1270",32.717253,-117.161175
"1271",32.735338,-117.161307
"1272",32.726972,-117.161243
"1273",32.733263,-117.161279
"1274",32.740615,-117.161339
"1275",32.72906,-117.161248
"1276",32.800261,-117.158597
"1277",32.713487,-117.155632
"1278",32.718577,-117.155691
"1279",32.710233,-117.155602
"1280",32.800078,-117.15551
"1281",32.718299,-117.153867
"1282",32.832053,-117.153401
"1283",32.725386,-117.150769
"1284",32.809718,-117.151258
"1285",32.74406,-117.14762
"1286",32.738708,-117.146606
"1287",32.727301,-117.148614
"1288",32.756894,-117.146333
"1289",32.748068,-117.146422
"1290",32.732062,-117.146249
"1291",32.734815,-117.145946
"1292",32.781986,-117.153431
"1293",32.907818,-117.145522
"1294",32.912111,-117.144054
"1295",32.802936,-117.14152
"1296",32.709235,-117.140289
"1297",32.692953,-117.13795
"1298",32.760488,-117.13892
"1299",32.830566,-117.134742
"1300",32.751997,-117.130235
"1301",32.750117,-117.130216
"1302",32.753772,-117.130269
"1303",32.757056,-117.130253
"1304",32.758967,-117.130262
"1305",32.754957,-117.130235
"1306",32.760869,-117.130265
"1307",32.762589,-117.130315
"1308",32.743994,-117.130142
"1309",32.74716,-117.130135
"1310",32.728326,-117.130233
"1311",32.729853,-117.129659
"1312",32.731657,-117.129521
"1313",32.723225,-117.130289
"1314",32.735399,-117.12937
"1315",32.73909,-117.129348
"1316",32.816582,-117.123892
"1317",32.916297,-117.124756
"1318",32.914509,-117.124601
"1319",32.689814,-117.121713
"1320",32.9126,-117.124449
"1321",32.902416,-117.12412
"1322",32.813748,-117.12127
"1323",32.687518,-117.11842
"1324",32.685224,-117.115089
"1325",32.959009,-117.11497
"1326",32.953102,-117.108402
"1327",32.899428,-117.107357
"1328",32.951163,-117.107698
"1329",32.812334,-117.10604
"1330",32.81584,-117.105478
"1331",32.822929,-117.104193
"1332",32.819277,-117.10405
"1333",32.69405,-117.102467
"1334",32.963553,-117.103401
"1335",32.742386,-117.101038
"1336",32.746015,-117.101002
"1337",32.752856,-117.100934
"1338",32.677531,-117.09856
"1339",32.674715,-117.097477
"1340",32.726098,-117.097993
"1341",32.789403,-117.097809
"1342",32.787457,-117.097823
"1343",32.966428,-117.099807
"1344",32.823848,-117.096005
"1345",32.826322,-117.095918
"1346",32.968701,-117.096966
"1347",32.664017,-117.093299
"1348",32.700203,-117.093811
"1349",32.703375,-117.093796
"1350",32.714067,-117.093694
"1351",32.717857,-117.093668
"1352",32.720881,-117.093638
"1353",32.792585,-117.093886
"1354",32.97303,-117.09303
"1355",33.004589,-117.091963
"1356",33.009505,-117.091025
"1357",33.011392,-117.091486
"1358",32.977331,-117.090599
"1359",33.014165,-117.083876
"1360",33.007838,-117.089211
"1361",32.699967,-117.085188
"1362",32.703865,-117.085128
"1363",32.708909,-117.085117
"1364",32.715164,-117.085098
"1365",32.720511,-117.085038
"1366",32.723457,-117.085056
"1367",32.766378,-117.083707
"1368",32.76401,-117.083499
"1369",32.725788,-117.083306
"1370",32.999836,-117.086529
"1371",32.761357,-117.082413
"1372",33.026026,-117.082468
"1373",32.733621,-117.079771
"1374",32.637106,-117.078356
"1375",33.021,-117.081138
"1376",32.742136,-117.079636
"1377",32.745413,-117.079596
"1378",33.023386,-117.082293
"1379",32.754346,-117.07953
"1380",32.748233,-117.07957
"1381",32.757389,-117.079474
"1382",33.029882,-117.082093
"1383",32.633726,-117.077081
"1384",32.723893,-117.078187
"1385",32.794829,-117.078678
"1386",33.033051,-117.080822
"1387",32.626612,-117.074253
"1388",32.727633,-117.075546
"1389",32.623709,-117.073118
"1390",33.028546,-117.075943
"1391",33.031578,-117.075071
"1392",33.026143,-117.074847
"1393",32.616102,-117.070134
"1394",32.99067,-117.072877
"1395",32.7685,-117.068596
"1396",32.573559,-117.066337
"1397",32.776161,-117.068017
"1398",32.766587,-117.067372
"1399",32.760641,-117.067098
"1400",32.571668,-117.06509
"1401",32.765006,-117.066934
"1402",32.594279,-117.064354
"1403",32.598276,-117.064611
"1404",32.6013,-117.064594
"1405",32.752476,-117.064421
"1406",32.785243,-117.062788
"1407",32.770649,-117.047151
"1408",32.803442,-117.045834
"1409",32.77543,-117.044888
"1410",32.731243,-117.043065
"1411",32.733126,-117.043037
"1412",32.705239,-117.031492
"1413",32.702196,-117.03077
"1414",32.768029,-117.029645
"1415",32.699329,-117.02817
"1416",32.733963,-117.02722
"1417",32.728443,-117.026986
"1418",32.723254,-117.026427
"1419",32.716328,-117.025573
"1420",32.796252,-117.016166
"1421",32.802469,-117.010941
"1422",32.835901,-117.277804
"1423",32.829001,-117.276936
"1424",32.827496,-117.276811
"1425",32.830522,-117.276469
"1426",32.821083,-117.27394
"1427",32.819781,-117.273131
"1428",32.81737,-117.271566
"1429",32.813692,-117.269219
"1430",32.811948,-117.267412
"1431",32.807707,-117.258751
"1432",32.803964,-117.257611
"1433",32.802097,-117.25704
"1434",32.800236,-117.256462
"1435",32.797412,-117.2556
"1436",32.795517,-117.255019
"1437",32.784821,-117.252811
"1438",32.780342,-117.252422
"1439",32.859071,-117.253387
"1440",32.782456,-117.252355
"1441",32.865725,-117.252085
"1442",32.870224,-117.251456
"1443",32.706454,-117.248913
"1444",32.712705,-117.248063
"1445",32.69924,-117.24742
"1446",32.715496,-117.247308
"1447",32.716421,-117.247049
"1448",32.696877,-117.246295
"1449",32.718911,-117.246388
"1450",32.722291,-117.24546
"1451",32.684792,-117.244526
"1452",32.682858,-117.244121
"1453",32.750823,-117.244921
"1454",32.87382,-117.244839
"1455",32.874645,-117.243494
"1456",32.797617,-117.240037
"1457",32.707738,-117.238953
"1458",32.709415,-117.238514
"1459",32.712272,-117.237762
"1460",32.875266,-117.238755
"1461",32.717184,-117.235925
"1462",32.786754,-117.236691
"1463",32.782699,-117.236525
"1464",32.784749,-117.236203
"1465",32.86466,-117.236193
"1466",32.736982,-117.230709
"1467",32.731281,-117.229423
"1468",32.72533,-117.228436
"1469",32.726606,-117.227352
"1470",32.728258,-117.226242
"1471",32.730638,-117.224219
"1472",32.730873,-117.223718
"1473",32.734252,-117.221137
"1474",32.831029,-117.215635
"1475",32.751121,-117.213205
"1476",32.778876,-117.207506
"1477",32.74854,-117.206873
"1478",32.782146,-117.206916
"1479",32.784629,-117.206481
"1480",32.858282,-117.205563
"1481",32.850344,-117.203829
"1482",32.817471,-117.20176
"1483",32.809082,-117.20084
"1484",32.767844,-117.19925
"1485",32.765604,-117.198178
"1486",32.765085,-117.197001
"1487",32.767812,-117.194503
"1488",32.744593,-117.192969
"1489",32.797287,-117.193091
"1490",32.828946,-117.193274
"1491",32.741084,-117.184873
"1492",32.814113,-117.179041
"1493",32.71701,-117.173258
"1494",32.725096,-117.173225
"1495",32.767313,-117.17102
"1496",32.905177,-117.170922
"1497",32.793669,-117.169867
"1498",32.737028,-117.169773
"1499",32.722303,-117.168159
"1500",32.773679,-117.166183
"1501",32.719648,-117.163729
"1502",32.738567,-117.163857
"1503",32.740667,-117.163873
"1504",32.725958,-117.16374
"1505",32.736492,-117.163842
"1506",32.733324,-117.163813
"1507",32.747157,-117.16379
"1508",32.804539,-117.162189
"1509",32.805638,-117.162181
"1510",32.807638,-117.161547
"1511",32.71274,-117.160062
"1512",32.715629,-117.160079
"1513",32.723929,-117.1601
"1514",32.743233,-117.160273
"1515",32.74848,-117.160347
"1516",32.748046,-117.16031
"1517",32.745056,-117.160266
"1518",32.716569,-117.160033
"1519",32.798886,-117.159136
"1520",32.716483,-117.156407
"1521",32.736826,-117.16018
"1522",32.711396,-117.154534
"1523",32.80006,-117.155354
"1524",32.801713,-117.153252
"1525",32.808099,-117.150848
"1526",32.70204,-117.149201
"1527",32.698999,-117.146355
"1528",32.752053,-117.146118
"1529",32.753894,-117.146127
"1530",32.758891,-117.146122
"1531",32.748226,-117.146154
"1532",32.732012,-117.14593
"1533",32.735057,-117.145607
"1534",32.696763,-117.143163
"1535",32.695591,-117.141471
"1536",32.706108,-117.140069
"1537",32.708326,-117.140088
"1538",32.710431,-117.140109
"1539",32.80363,-117.139395
"1540",32.757128,-117.138717
"1541",32.72219,-117.130132
"1542",32.726417,-117.130096
"1543",32.753944,-117.130066
"1544",32.754941,-117.130063
"1545",32.760917,-117.130087
"1546",32.744105,-117.129964
"1547",32.747224,-117.129963
"1548",32.728493,-117.130052
"1549",32.731485,-117.129383
"1550",32.735548,-117.129219
"1551",32.739152,-117.129196
"1552",32.819836,-117.12662
"1553",32.690108,-117.121829
"1554",32.902471,-117.123853
"1555",32.687806,-117.118508
"1556",32.685466,-117.115124
"1557",32.684342,-117.113504
"1558",32.959415,-117.115137
"1559",32.682174,-117.110243
"1560",32.680893,-117.108732
"1561",32.679188,-117.108056
"1562",32.704699,-117.108145
"1563",32.951426,-117.107463
"1564",32.690483,-117.102305
"1565",32.692048,-117.102259
"1566",32.693845,-117.10227
"1567",32.740159,-117.100828
"1568",32.741945,-117.100845
"1569",32.743858,-117.100815
"1570",32.754812,-117.100709
"1571",32.675276,-117.097453
"1572",32.673511,-117.096773
"1573",32.790743,-117.097552
"1574",32.724082,-117.093692
"1575",32.968496,-117.096798
"1576",32.712065,-117.093382
"1577",32.71491,-117.093448
"1578",32.716699,-117.093433
"1579",32.720025,-117.093403
"1580",32.721223,-117.093414
"1581",32.658396,-117.090831
"1582",32.971562,-117.09344
"1583",32.97333,-117.092504
"1584",32.974839,-117.091723
"1585",33.009826,-117.091001
"1586",32.977218,-117.090285
"1587",32.644734,-117.085594
"1588",33.014257,-117.084144
"1589",32.697726,-117.084926
"1590",32.699878,-117.084953
"1591",32.712285,-117.084886
"1592",32.714891,-117.084848
"1593",32.728597,-117.080436
"1594",32.637647,-117.078345
"1595",32.742889,-117.079361
"1596",32.737534,-117.079437
"1597",32.741217,-117.079416
"1598",32.751297,-117.0793
"1599",32.748076,-117.079273
"1600",32.634199,-117.076971
"1601",33.033053,-117.080564
"1602",32.727892,-117.075392
"1603",32.714111,-117.074125
"1604",32.623955,-117.072939
"1605",33.02787,-117.075585
"1606",32.61703,-117.070241
"1607",32.775589,-117.06766
"1608",32.766616,-117.067144
"1609",32.760634,-117.066809
"1610",32.581726,-117.061076
"1611",32.785268,-117.06244
"1612",32.77067,-117.046908
"1613",32.730818,-117.042863
"1614",32.738762,-117.042749
"1615",32.726108,-117.043178
"1616",32.705496,-117.031342
"1617",32.701928,-117.03042
"1618",32.734542,-117.026988
"1619",32.727939,-117.026732
"1620",32.73772,-117.026379
"1621",32.741825,-117.026194
"1622",32.71513,-117.025026
"1623",32.708765,-117.011358
"1624",32.80271,-117.010188
"1625",32.837799,-117.277989
"1626",32.832047,-117.276545
"1627",32.825737,-117.276488
"1628",32.82341,-117.275403
"1629",32.84231,-117.272933
"1630",32.81583,-117.270604
"1631",32.809643,-117.2647
"1632",32.806265,-117.258302
"1633",32.794001,-117.254559
"1634",32.740897,-117.253472
"1635",32.787318,-117.25338
"1636",32.790328,-117.253398
"1637",32.852728,-117.253754
"1638",32.85586,-117.253575
"1639",32.778742,-117.252488
"1640",32.742577,-117.252028
"1641",32.776388,-117.252253
"1642",32.861854,-117.253227
"1643",32.774365,-117.251583
"1644",32.868609,-117.251691
"1645",32.744282,-117.250564
"1646",32.708701,-117.249097
"1647",32.746001,-117.249081
"1648",32.710885,-117.24854
"1649",32.869192,-117.248591
"1650",32.717663,-117.246741
"1651",32.748481,-117.24694
"1652",32.871445,-117.246942
"1653",32.689273,-117.244857
"1654",32.678368,-117.243284
"1655",32.871606,-117.243423
"1656",32.710531,-117.238214
"1657",32.794177,-117.238967
"1658",32.792652,-117.238556
"1659",32.714224,-117.236991
"1660",32.789156,-117.237453
"1661",32.780206,-117.236142
"1662",32.775338,-117.235138
"1663",32.719194,-117.234136
"1664",32.768125,-117.233522
"1665",32.721639,-117.231572
"1666",32.72282,-117.230587
"1667",32.732533,-117.222257
"1668",32.861675,-117.222661
"1669",32.744094,-117.2128
"1670",32.86734,-117.213497
"1671",32.864643,-117.212608
"1672",32.747234,-117.208752
"1673",32.78061,-117.207209
"1674",32.82461,-117.205907
"1675",32.827862,-117.206567
"1676",32.831038,-117.205654
"1677",32.750994,-117.204744
"1678",32.822182,-117.20507
"1679",32.855042,-117.204479
"1680",32.852511,-117.203787
"1681",32.753645,-117.202512
"1682",32.772132,-117.202025
"1683",32.819833,-117.203768
"1684",32.815587,-117.200904
"1685",32.812518,-117.200809
"1686",32.805497,-117.200521
"1687",32.845906,-117.200945
"1688",32.756561,-117.198582
"1689",32.803148,-117.198328
"1690",32.747603,-117.197981
"1691",32.759264,-117.196337
"1692",32.801568,-117.196821
"1693",32.838081,-117.195937
"1694",32.80001,-117.195317
"1695",32.8349,-117.194624
"1696",32.833198,-117.194664
"1697",32.794591,-117.193745
"1698",32.826757,-117.190848
"1699",32.825391,-117.187952
"1700",32.823331,-117.184161
"1701",32.821776,-117.18293
"1702",32.819874,-117.181956
"1703",32.817856,-117.180923
"1704",32.772296,-117.177233
"1705",32.811102,-117.177769
"1706",32.773916,-117.175012
"1707",32.805386,-117.175372
"1708",32.777213,-117.172906
"1709",32.751107,-117.172193
"1710",32.781056,-117.172491
"1711",32.783758,-117.17138
"1712",32.74537,-117.171242
"1713",32.747168,-117.171235
"1714",32.798139,-117.171609
"1715",32.785035,-117.170782
"1716",32.732056,-117.169838
"1717",32.786974,-117.169885
"1718",32.742495,-117.170461
"1719",32.783074,-117.170117
"1720",32.730165,-117.169054
"1721",32.781362,-117.16939
"1722",32.741047,-117.169044
"1723",32.790075,-117.167125
"1724",32.791922,-117.165316
"1725",32.712713,-117.163687
"1726",32.715532,-117.16375
"1727",32.72432,-117.163755
"1728",32.728448,-117.163775
"1729",32.731587,-117.163801
"1730",32.741946,-117.163717
"1731",32.743483,-117.163739
"1732",32.79471,-117.162585
"1733",32.718031,-117.160052
"1734",32.721266,-117.16015
"1735",32.731525,-117.160223
"1736",32.729544,-117.160148
"1737",32.727455,-117.160142
"1738",32.733752,-117.160175
"1739",32.740691,-117.160243
"1740",32.773178,-117.157749
"1741",32.713998,-117.15459
"1742",32.716351,-117.154566
"1743",32.822839,-117.154953
"1744",32.718048,-117.153634
"1745",32.793812,-117.154235
"1746",32.827033,-117.153955
"1747",32.797616,-117.255547
"1748",32.829351,-117.153051
"1749",32.725865,-117.150176
"1750",32.700397,-117.148424
"1751",32.744622,-117.147379
"1752",32.741083,-117.147294
"1753",32.727812,-117.147029
"1754",32.755741,-117.146106
"1755",32.757574,-117.146109
"1756",32.761222,-117.14613
"1757",32.748933,-117.146083
"1758",32.790116,-117.14468
"1759",32.822227,-117.143961
"1760",32.908432,-117.144945
"1761",32.797422,-117.142723
"1762",32.800786,-117.142032
"1763",32.803222,-117.141158
"1764",32.767701,-117.139188
"1765",32.760824,-117.138738
"1766",32.724656,-117.130079
"1767",32.75246,-117.130054
"1768",32.750838,-117.130044
"1769",32.757602,-117.13007
"1770",32.759416,-117.130078
"1771",32.755898,-117.130069
"1772",32.748799,-117.13006
"1773",32.729893,-117.129507
"1774",32.737657,-117.129217
"1775",32.802284,-117.129768
"1776",32.817196,-117.124123
"1777",32.915019,-117.124356
"1778",32.912668,-117.124146
"1779",32.905727,-117.123954
"1780",32.909851,-117.124076
"1781",32.897327,-117.123173
"1782",32.894336,-117.123283
"1783",32.899262,-117.122886
"1784",32.81082,-117.119451
"1785",32.953781,-117.10833
"1786",32.812968,-117.105887
"1787",32.689219,-117.10229
"1788",32.696655,-117.102111
"1789",32.747687,-117.100797
"1790",32.750035,-117.10078
"1791",32.753476,-117.100732
"1792",32.757387,-117.100786
"1793",32.676798,-117.098017
"1794",32.726934,-117.097956
"1795",32.785377,-117.097611
"1796",32.788088,-117.097565
"1797",32.966495,-117.099263
"1798",32.767384,-117.09666
"1799",32.669967,-117.095364
"1800",32.664726,-117.093342
"1801",32.697368,-117.093582
"1802",32.698857,-117.093584
"1803",32.700726,-117.093592
"1804",32.969943,-117.095044
"1805",32.661192,-117.091956
"1806",33.005261,-117.091486
"1807",33.011946,-117.090917
"1808",33.006627,-117.089806
"1809",32.647505,-117.086654
"1810",32.70368,-117.08485
"1811",32.708487,-117.084869
"1812",32.722035,-117.084731
"1813",32.766944,-117.083741
"1814",33.000234,-117.0865
"1815",32.641609,-117.07987
"1816",32.760113,-117.0807
"1817",33.026632,-117.082298
"1818",32.730975,-117.079564
"1819",32.733985,-117.079521
"1820",32.736138,-117.079469
"1821",32.746577,-117.079333
"1822",33.024169,-117.081968
"1823",32.755214,-117.0792
"1824",32.750104,-117.07925
"1825",32.758306,-117.0792
"1826",33.03039,-117.08173
"1827",32.724006,-117.07784
"1828",32.795078,-117.078059
"1829",32.631307,-117.075869
"1830",32.725515,-117.075689
"1831",32.628152,-117.074628
"1832",32.711953,-117.073871
"1833",32.700221,-117.073173
"1834",32.621,-117.071807
"1835",33.031911,-117.07499
"1836",33.025588,-117.074327
"1837",32.614135,-117.069103
"1838",32.991371,-117.072561
"1839",32.772235,-117.069773
"1840",32.611057,-117.067896
"1841",32.768775,-117.068508
"1842",32.6072,-117.066386
"1843",32.572177,-117.065046
"1844",32.765544,-117.066737
"1845",32.604116,-117.065182
"1846",32.793003,-117.066917
"1847",32.758041,-117.066209
"1848",32.595114,-117.064384
"1849",32.598773,-117.064347
"1850",32.602307,-117.06446
"1851",32.753243,-117.06446
"1852",32.787936,-117.06456
"1853",32.584449,-117.06163
"1854",32.783815,-117.061802
"1855",32.578896,-117.058895
"1856",32.745713,-117.058478
"1857",33.018201,-117.060999
"1858",32.576023,-117.055733
"1859",32.574195,-117.054061
"1860",32.744661,-117.054107
"1861",32.7416,-117.050164
"1862",32.720858,-117.048307
"1863",32.769128,-117.046949
"1864",32.723569,-117.045705
"1865",32.734411,-117.042811
"1866",32.727826,-117.042722
"1867",32.707693,-117.032896
"1868",32.703633,-117.030747
"1869",32.696021,-117.029714
"1870",32.775281,-117.027185
"1871",32.723671,-117.026255
"1872",32.71896,-117.025739
"1873",32.717232,-117.020411
"1874",32.793464,-117.018214
"1875",32.766664,-117.015886
"1876",32.796351,-117.015747
"1877",32.799794,-117.012776
"1878",32.801151,-117.01162
"1879",32.780904,-117.010465
"1880",32.795852,-117.239484
"1881",32.827735,-117.210951
"1882",32.728805,-117.186508
"1883",32.728529,-117.184548
"1884",32.758941,-117.177987
"1885",32.75963,-117.17158
"1886",32.767513,-117.156646
"1887",32.821599,-117.157994
"1888",32.880023,-117.159281
"1889",32.777694,-117.118044
"1890",32.700422,-117.096228
"1891",32.751271,-117.068381
"1892",32.755086,-117.0516
"1893",32.78147,-117.032946
"1894",32.712885,-117.036294
"1895",32.777438,-117.029537
"1896",32.716151,-117.029323
"1897",32.867766,-117.231688
"1898",32.832358,-117.204148
"1899",32.759103,-117.182781
"1900",32.759027,-117.175315
"1901",32.760257,-117.169329
"1902",32.760559,-117.166779
"1903",32.767633,-117.155333
"1904",32.769976,-117.149508
"1905",32.772712,-117.134453
"1906",32.821282,-117.13553
"1907",32.777944,-117.107417
"1908",32.779552,-117.031527
"1909",32.868011,-117.231658
"1910",32.763903,-117.229457
"1911",32.728705,-117.184081
"1912",32.759763,-117.181281
"1913",32.759678,-117.176505
"1914",32.884481,-117.152229
"1915",32.820703,-117.14141
"1916",32.830168,-117.13813
"1917",32.821033,-117.137247
"1918",32.901879,-117.111359
"1919",32.778092,-117.105004
"1920",32.89539,-117.095856
"1921",32.744706,-117.069265
"1922",32.755324,-117.051771
"1923",32.742663,-117.045119
"1924",32.874831,-117.232962
"1925",32.882618,-117.224524
"1926",32.729173,-117.18768
"1927",32.759859,-117.184181
"1928",32.759663,-117.178447
"1929",32.76052,-117.172299
"1930",32.735369,-117.169294
"1931",32.880289,-117.159489
